DEgen gap A1 A2 A3 A4 A5 A6 A7 A8 A9 A10 A11 A12 A13 A14 A15 A16 A17 A18 A19 A20 A21 A22 A23 A24 A25 A26 A27 A28 A29 A30 B1 B2 B3 B4 B5 B6 B7 B8 B9 B10 B11 B12 B13 B14 B15 B16 B17 B18 B19 B20 B21 B22 B23 B24 B25 B26 B27 B28 B29 B30
1 3 0.373685884028269 0.0942662225029783 -1.20704362964983 -0.0495202233454447 -0.234169883706519 2.44127698278567 -0.0424019157473579 -0.436471841671961 0.365895508659542 0.746381438838451 1.31264197365519 0.33439609506271 -1.0496890834101 -0.197269472635244 2.50883017082278 1.96225436761817 0.0276083010068312 -1.62286947407436 1.38990520669182 1.73115247716529 -0.416860056564151 2.02081884053922 -1.94584659543119 5.68326059002244 -0.0663362370431404 -2.20559074925409 1.31144500068367 0.82488276643633 -1.11591239915983 -2.0754773342418 2.41071168041527 7.05628149544692 4.01240946036673 5.3242669998091 2.55597161734194 4.88860290570551 4.28382860429386 5.4682862672569 4.36572504669407 4.91828753534222 5.50882706007296 6.17906725573663 2.7486399362825 4.58221472565624 1.51432006285241 3.33977602545901 5.11823424610337 4.55914455365864 2.94906692982422 3.81172115831344 4.34277932637943 4.1981710755959 3.86403608001301 5.89807128414557 4.00581007090573 4.36482511813464 3.8037141107371 5.6753350826163 3.53521707106498 3.22707156739372
1 2 -0.283175842889688 -1.78722800247332 -0.181553120083524 -1.27820040370516 0.0957361973021685 -1.16697705587317 1.11050589839217 1.63055082710644 -0.19225941437881 0.0330248842951156 1.83232109449113 1.60277631580572 -0.0850885832357886 -0.296205083973987 0.905282670931408 0.772274020307248 1.29636650936668 -0.378885916825471 1.88764834251334 -0.840851372389184 -0.175047516368727 0.457137624247808 -2.40701999334811 -1.87295492331856 0.857592302797394 0.790364035656615 -1.26679732007685 0.790645572989286 -1.42118329766513 -0.814897635495559 -2.45901387488523 -2.13112997507731 -3.72665165253531 -2.69816276077098 -1.75953833695774 -1.85436371504704 -1.45514936388872 -1.47356738509982 -3.17472154511896 -3.20244710811123 -2.2753774240958 -0.702644005792456 -1.80959343657216 -2.87344635608253 -2.37274586151961 -2.88657156742687 -1.33336608972677 -1.80657648225697 -3.68555191929263 -3.35339651018188 -2.1045097839659 -1.91831594436969 -2.80774440370776 -2.22525688801018 -4.54623580649485 -2.87745244686631 -1.38174776072018 -1.29994328249911 -2.40161840399349 -1.40424524485268
1 1.5 0.367176216757522 -1.37228473334671 1.78629828790176 -0.320504427677404 -0.975488677123455 2.33175414458351 -1.60156777945816 0.413592427412782 -0.433875650009637 -3.89785408491881 -1.8640411264246 0.797159397130503 -1.13009067431484 -0.652951107486097 -0.956164722227843 1.29426440741041 0.0555386031734024 1.29508096216291 -1.11066006615216 0.227354080911553 1.95866107585252 1.30661920425746 -1.6448880934865 -1.47098589314949 -1.58848148439142 -0.630045830350464 -0.998833339983744 0.317572103908281 -1.24093781999835 0.64963876894741 1.26028947181071 1.76649459480738 2.95429351489897 2.11471487732174 2.91105338304597 1.10433770258751 1.90512455590804 3.0336451751161 1.92526135186397 1.81378554407963 1.24824125870679 4.17230067877858 2.71929678199815 2.00259538861695 2.13646234226331 3.96526818037736 0.916977007536627 2.92504095221641 2.73957028283793 3.18607682659673 3.32154223169518 2.73965032032521 1.42980373384886 2.59906190989504 4.21601747587534 2.20680971842161 2.35233206531542 3.06490784358894 2.54742619072502 1.02878487879617
1 2 -0.221617190502767 -1.58149762121121 2.7475877733248 -0.200150711116638 -0.64566609573728 -0.849880127226698 0.00564867846998691 -0.687657243990695 -0.942279008267371 -1.81836565184265 -2.91557508074878 1.16059789227083 -0.643620286004875 -0.882979210827873 1.76069943221657 2.16283608141082 -0.707495410911628 0.138791834694534 -1.30364505977376 -0.435007899999014 -1.27034398121144 -0.769385017412967 -0.440501044599963 -1.29178024140097 1.51786441236806 -1.80890424496617 2.82464872464513 -1.19463125533198 -1.51505746731057 -1.94833966399296 4.11471501053602 1.26591061961315 1.46567279544126 3.73995257759664 3.56765268586673 3.46104542448906 3.05019069831004 1.0058812566284 1.73871909065718 2.83543250747838 -0.161755020870286 2.44264698469649 2.58106458816277 3.6026566114833 2.67167007419819 1.93874078022869 1.13451092075528 2.79679598926409 1.11497510374668 1.00037808992649 1.76316051723131 -0.14970474167562 2.54904036981121 4.13841159163585 3.87903513108701 1.7702293296096 -0.255566209542323 1.32965112100252 5.56555623492865 2.44446138007657
1 3 1.60284228285965 0.43121006994918 -1.36734126016278 -0.166724568126287 -0.0744088881364072 0.849631592280488 -0.222073353163509 -0.204888254148163 0.803622087556688 0.721520489490633 -1.6648785896247 2.11146645512378 -1.36397485725718 -0.626371695379459 -3.61202876971074 -1.40883041201642 0.43741758237154 0.905808184475326 1.27847792200875 -2.2205545546642 -0.77668231807798 -0.337584121211309 0.269832618164986 -2.55439686830447 0.310799431944466 0.393930760969118 1.62095290842999 -0.549404173753232 1.38706300520952 -1.25111397274745 3.47636409311056 3.67340781688388 6.22952782500616 2.95830527007372 5.60552487123105 5.28798053779004 4.7815415508222 3.72646042227309 6.49124679348075 2.71975399428125 4.31334935785498 7.18309830543231 5.53196985568036 4.71249172021735 5.07223104250929 3.48103919355574 6.31450038660424 4.66782917096165 4.02893734839666 5.15078074563851 2.74012104835083 4.14609123228391 5.16013221127095 4.83727540973581 5.32678969148945 5.04904608720355 3.65674111479074 4.66144067280598 4.49281255388719 4.93467584629251
1 1.5 0.857831990036066 -1.56762394877878 -0.642302534861794 -2.35628897497589 -0.722602720084859 0.747199691162745 0.190372755732139 -0.990049600464655 -0.861227283090001 -0.880568037611289 1.96868670320901 2.41275565057891 -1.03554213803447 0.124482196568649 0.915158950066865 2.13475322586589 -1.15060236086 -0.311665012795126 0.681621683693823 0.229637716418316 -0.174431275943834 -1.27590712865321 0.747094426374756 0.0583224117007421 0.923733767046539 -0.179246940256359 -0.333083794252131 -0.82563518845937 -0.955931895225774 -0.199083128108611 0.908893052901965 3.72168605769763 3.54761516288976 2.99467878978762 3.83294539829959 3.12749293385644 4.0434206244818 0.839265079264625 -0.110527986511274 0.909686569521937 3.73814130592532 2.75280516947101 1.64632830283023 1.69474040809076 7.15687422153842 1.1492092418502 2.9703895807958 3.1726247131753 5.22054494271253 3.12268120800245 1.07187005308635 5.5406464569815 7.13018146541321 4.52889966850263 5.82414510788928 5.65536559686469 2.58183893193888 4.40925080838715 2.95486451791403 4.25072596224313
1 3 -0.456661462245107 -2.18486647990448 1.21561100118391 -0.389556373011507 -0.163230294453487 0.443955472736425 -0.10884946817702 -0.927618912942247 0.342534727389142 -1.74860062714696 -0.194404807544798 -0.527036684286831 -0.500570689921429 0.280469187000954 0.437586422430621 1.25954956280731 -0.561980475575443 -0.449755143640269 -0.545000425270628 0.999212439699756 1.22273586787247 0.121295451172246 1.16890281823071 -0.512364338335483 0.294802552279799 1.01723172613528 -0.682334353676884 0.547240811530335 -2.40863145542933 -0.286099270704612 -3.47022374695316 -5.23231030297497 -4.40888874682458 -3.78623527651909 -4.62178073885244 -5.41467218779332 -7.30725494946716 -5.3340138255751 -3.83341975149243 -6.58108417426383 -4.34322669652551 -4.02667067147729 -3.37688746697003 -7.30291852716817 -4.63400719992216 -5.23919971196024 -4.16132358281611 -6.20553401309183 -4.60499130262352 -4.05650439896597 -4.49478687828389 -2.94802517182166 -6.58377898256045 -5.12433283910166 -3.19580044005858 -4.12743635968527 -3.12870609305066 -5.58246472987661 -6.43471245853685 -4.84860259403223
1 1.5 -0.426809401972897 -0.632800498426463 1.15851514406128 0.5825761664566 -0.918413319618176 -0.603799202341903 0.72553451334347 0.829389829536134 0.268650022289573 -1.59159214888615 -0.206331953182109 -1.36943779806519 1.90195223961415 -1.25540086338314 -0.622846403104466 0.860355962324575 0.775134528919546 1.17509086533118 -1.10196187610311 1.46514706021093 0.995748924306238 -0.117197450351698 -1.24822148159571 -0.0636838749401762 -3.47945678611649 1.06554325173003 -0.248057298299013 0.562005007632796 1.89815233883785 1.1069207313757 -1.04168164008 -0.329620905391651 -2.94393300799231 -1.27502702365727 -2.17951297074085 0.7349733826927 -0.846390119950334 -2.77503736165053 -0.469170395407525 -0.415455898003137 -2.20700805620589 -0.767389145505031 -2.95705304047419 -0.285299351446404 -0.873842727822524 -1.74984009211518 -3.42166680286311 -2.79677892745599 -1.25525999618975 -0.965971946121383 -1.16465736139738 -1.62756581128669 -0.885814350355699 -1.53669930991816 -1.10658437856938 -2.6831498127913 -1.85848802506273 -0.651099281714924 -3.13817075489487 -2.22192271150149
1 1.5 -2.13487396957766 -0.566275859265805 -1.93121022228648 -0.467431012585834 -0.974186137875438 2.28043367215706 -1.83689634203388 -1.44637609065481 -1.43447084059408 -1.91801190340309 -1.30698687246857 1.63596640465788 -1.05725135399765 1.9101410688828 1.80118969296157 0.574639835580998 0.252974326243323 -1.01664940679649 1.89505678874058 -1.85800676875677 0.960631436464459 -2.09644222453116 0.672894326451529 1.03191993407437 2.80058592118131 0.649804239433819 -1.25775928822187 0.115367559402054 -2.50130569036562 0.467368829561587 -1.52108435539113 -3.06452661453021 -1.99148468414032 -2.71200324479469 -3.08542019443283 -1.54953185191358 -2.78944594313065 -2.60159937478388 -2.58271399485984 -3.20400407041941 -1.72809717216575 -3.24748030533215 -1.65049169342237 -2.25601519292378 -2.41066412807707 -0.621338562221039 -2.14940723560371 -2.89396919850931 -1.94888607772795 -0.937200671321426 -1.43223893730477 -0.851911586751053 -1.93727522218986 -1.16225810474075 -0.744444641722984 -2.86284497827339 -3.01450703243178 -0.761186077497035 -1.33742492579413 -1.30910410630554
1 2 0.132760459395763 -1.87446200394017 -1.01406504249599 0.782640669690989 -0.511974921736969 -1.99816594228019 1.5562384959127 0.80982643267577 -0.245539144408442 -1.7184723243926 -0.153005610255793 -0.372520238871355 1.12789645036966 -0.766406087905322 -0.544725105459492 0.534386662293331 0.22953452974535 -1.16292004606719 -0.789818145270473 1.93849082579313 0.738054207334717 0.311982219694957 -1.74636167236609 -0.409887270252535 0.67261421275524 0.97080887356511 0.142800198239048 -0.504871897157625 0.722485241823424 -1.64192607776504 -2.18896495814522 -6.7026187434871 -3.9009664122924 -2.95284254897272 -2.42329808730694 -5.36512979245269 -1.25610956280315 -5.50452723398022 -1.81302974563153 -4.10579622302223 -3.21609833684975 -1.94181376948801 -1.42307567171966 -2.7767878592506 -2.80280000555374 -0.259329492667097 -1.03613822334682 -1.15948183790641 -2.13586662079202 -3.52367501612681 -4.16441442580727 -1.70592974428854 -4.7909674893891 -2.62251345433294 0.0122303081112114 -4.13040085699596 -3.0144092739439 -2.79643341342243 -0.948476024551342 -3.2804498667923
1 3 -0.761161644993183 1.95214488828692 1.82303817366559 0.368538793484356 0.770254667269444 -3.63053396425318 -0.512772570707483 -0.00975930005703536 -1.11469922230718 3.33086350888057 0.549126443226774 0.466973495267952 1.24796295817613 1.57932142200567 -0.710914445621938 1.17223526975061 -2.1912374681283 0.651675263007677 1.50276869743252 -1.8790015137502 0.879205344421303 -0.31746312212954 0.077819390422027 -0.0528016943541025 -0.443925871369353 0.133958421095532 0.639069912553254 2.23486454544539 -1.60958788958957 -2.18217190350918 -0.86662131907992 -1.59928055723749 -3.40263574664045 -3.64607384376778 -5.31083098708333 -3.44990671257882 -2.90370709387452 -3.67772556018307 -3.64237819924057 -2.30741301596977 -3.14259156086289 -3.26116998006253 -5.5881467183896 -4.62340471687984 -2.62600981790788 -2.97619991098814 -2.35034837665139 -3.20617742391424 -2.03846972454352 -3.69677924640758 -3.52849722264376 -3.27255881714891 -3.15337346669508 -3.64956876346529 -1.37800112728567 -3.88966790114363 -5.28695750378033 -1.98369666498177 -3.30382948461216 -3.94372876610409
1 3 0.560168504424984 0.247000310626054 0.803085521797129 0.8245494171651 0.438149571030194 0.36163499289218 0.982230902159802 2.14654317951096 -1.44268346983966 0.0575033434927959 -0.973547628203797 0.681704815087498 1.72707773425188 0.929496403365729 1.07945116125537 -0.391878672217296 -0.594706931268696 -0.619626409902603 1.59548886215969 2.97329734542245 0.655941561651573 -0.683451814001152 -1.17945125502821 0.643874211655455 -1.18838431177393 -0.384999618042649 0.119413618387503 0.154930953283659 1.12551571201645 -0.976644070029751 -3.75320283392124 -1.97783195800786 -2.57021204252643 -2.36910660496868 -1.387984834456 -2.95029854890782 -2.26360290745906 -3.48476925755553 -2.52566616530255 -4.8694343906833 -1.28551131684795 -1.6328852777381 -3.39154835814104 -2.3048132453735 -3.21578432804652 -3.12603720960652 -2.37301329617259 -3.34741724177723 -2.86773296205357 -4.2370526835177 -1.53925244429192 -1.59512035091839 -2.48863774448495 -3.32178029343066 -2.83042490220644 -3.85004994633619 -2.7045798185439 -1.82473366276912 -4.21927457007876 -2.87903803012059
1 3 1.9161065194338 2.93788355289577 0.801811251904645 -0.379671560639889 1.74742368059079 -0.045599616516468 -3.39529658512981 -1.2072259199911 -0.562811015449289 -0.597162606316833 -0.571069237722199 -0.94653997415806 0.0756060026710463 -0.777190546145648 0.870849988914073 0.884650031043045 -1.58233492765445 -4.1410869094344 2.77058357885554 -4.89604263861306 -1.36170455621 0.497818673402921 -0.614543724850505 -1.19919294518292 2.54697977639618 -0.214880965210445 -0.473845721613355 1.78256552149346 -0.489351979144375 -0.633027870468289 -4.42847190271195 -5.57797900550016 -5.56683073050578 -3.5127518750635 -6.68233078764177 -3.93671831058514 -4.26520674271156 -3.49766912595865 -5.50016333989575 -3.74654823113277 -4.77328155881125 -2.75506661556753 -3.04038434290655 -5.2106137164858 -6.04931899295342 -3.19746074942253 -4.69710859295639 -4.4509541727798 -3.74166401576306 -4.01812125289981 -6.05294595606137 -5.26865261647196 -4.73811417785502 -4.03574069950495 -4.61820321397824 -4.9984155882377 -4.85884494197534 -4.9250981551439 -5.56562944171339 -3.79398698116517
1 3 2.33882350501633 -0.651714675565296 -0.538214842189981 -0.0531860397586773 0.280389585687335 3.0850126724359 1.07398288410155 -3.98293313325101 1.56236371880733 -1.51031359955299 -0.515616692319156 2.14267952344822 -3.26008990662182 -3.42829388350327 0.531575722797319 1.88360034413577 -0.0664278708001906 0.752920482416882 1.48899498491949 0.417607516848466 -1.08524171252181 -1.22442093077271 -1.00060982325827 -1.95782529197398 0.744793784442517 -2.53863403377007 0.330718789138504 -0.435150519956181 0.0500204242832832 1.78396928275685 -4.41909661759422 -2.77343410080119 -4.39259121302562 -5.11218923992576 -4.54024071757514 -4.51254621381153 -4.93538340899202 -4.29204957056688 -4.99366092541166 -4.03961151682325 -5.63162245788564 -4.91709080432279 -4.74349283857381 -4.78659344678491 -3.7114293294374 -5.28899428455289 -6.11866574354071 -4.44370793369155 -5.40307521799824 -5.7904486620059 -5.78318846358786 -4.66145827365824 -6.37146598644883 -4.11911758525726 -6.03696683466716 -4.42320824793523 -4.71643394751365 -3.6004360231948 -3.59817801199484 -4.50647137808542
1 2 0.674385061586475 3.52677789149841 -0.630065620221893 -0.330597571278384 1.64813699876736 1.71161053520629 1.3742759729272 4.17281204224006 -1.72502164307754 0.463873937587056 4.11995731202939 -2.63919619798402 -1.60233530307338 3.07830304572086 -0.853040383557461 -1.58250919458257 -2.258069479534 1.68644232402007 -1.51539084429822 -1.81170363969746 0.324266245350544 1.43054080339693 3.06688328408885 0.140223375586509 1.61698788547891 0.777285522505818 2.91302036102501 3.07502103395758 -1.64532523365507 2.68236464833435 2.41311445270765 2.38212852474414 6.86931016331418 6.53144770508374 -0.275579326442629 4.21942803837465 5.91712126705383 1.03794964753592 8.19976811923613 6.01421452569821 6.27906459688116 7.01946024853295 2.62834400742354 4.41938467903073 3.5154772022601 6.4737616398412 3.95522474101707 0.63613078328207 3.58897700836346 1.72588985117772 5.09750615783925 5.69509547880216 1.5472350454033 5.42090372023642 4.19918814072495 2.79379896683533 7.14264030676685 -1.48453159550029 6.29445258139678 4.05080360600898
1 3 1.18980745726506 0.712022942665044 1.11363640697638 -1.31969824792404 0.230038256008071 -2.41034847980146 0.058301325116111 0.443522905128938 -1.22857584390413 0.226369184746275 0.536002653006821 0.33135436746875 1.53177680020368 0.536361307597991 0.875949360046279 -1.34566921851347 1.50716686557647 0.592158648454581 -2.2461589340148 -0.0953715548207143 -0.606043281135087 0.5824516323021 0.352464925054973 2.38829583404002 0.566457756331947 0.473388621485051 -0.0151533086209333 1.58548656350356 1.28527735035993 1.36891409593729 6.68996940757349 3.21299450831301 3.93715372576315 4.83953996643949 4.47954870588137 5.23226916620004 4.17502708616325 2.48038365793021 5.04866583124826 1.25038249292767 4.64179292472687 0.8878609237239 4.88217947899488 4.33719223327058 6.28442241436499 3.52614650381571 5.66131043927023 2.5273923522366 6.30916195870453 4.01557548465886 3.52742964222432 6.3707271653103 3.48594987231858 2.73747406657087 4.75851895989945 4.3749050520396 2.65708582651246 6.45521165007845 5.04308685075031 3.71050918054221
